link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,is_link,link_type_name,from_biway
65,,,15,2297,,"LINESTRING (-111.90234525424631 33.371047113918, -111.8939342 33.3663356)",1,941.15,,0,90,1,99999,drive,0,0.15,4,1,0.58,55.0,55.0,0.63,,,,,0,connector,1
66,,,16,150,,"LINESTRING (-111.9198593295126 33.35646127620905, -111.920726 33.3530584)",1,385.94,,0,90,1,99999,drive,0,0.15,4,1,0.24,55.0,55.0,0.26,,,,,0,connector,1
67,,,16,513,,"LINESTRING (-111.9198593295126 33.35646127620905, -111.9198248 33.3571842)",1,80.24,,0,90,1,99999,drive,0,0.15,4,1,0.05,55.0,55.0,0.05,,,,,0,connector,1
68,,,17,352,,"LINESTRING (-111.90279797102626 33.35649140422487, -111.8942832 33.3636365)",1,1120.73,,0,90,1,99999,drive,0,0.15,4,1,0.7,55.0,55.0,0.75,,,,,0,connector,1
69,,,17,1680,,"LINESTRING (-111.90279797102626 33.35649140422487, -111.893373 33.3494681)",1,1173.19,,0,90,1,99999,drive,0,0.15,4,1,0.73,55.0,55.0,0.78,,,,,0,connector,1
70,,,17,2310,,"LINESTRING (-111.90279797102626 33.35649140422487, -111.894209 33.3574079)",1,805.86,,0,90,1,99999,drive,0,0.15,4,1,0.5,55.0,55.0,0.54,,,,,0,connector,1
71,,,17,2660,,"LINESTRING (-111.90279797102626 33.35649140422487, -111.8933336 33.3507374)",1,1087.8,,0,90,1,99999,drive,0,0.15,4,1,0.68,55.0,55.0,0.73,,,,,0,connector,1
72,,,17,2662,,"LINESTRING (-111.90279797102626 33.35649140422487, -111.8939011 33.358018)",1,845.21,,0,90,1,99999,drive,0,0.15,4,1,0.53,55.0,55.0,0.56,,,,,0,connector,1
73,,,17,2663,,"LINESTRING (-111.90279797102626 33.35649140422487, -111.8932327 33.3507484)",1,1094.71,,0,90,1,99999,drive,0,0.15,4,1,0.68,55.0,55.0,0.73,,,,,0,connector,1
74,,,18,1581,,"LINESTRING (-111.95037420562639 33.34187027809689, -111.9724062 33.3489625)",1,2196.57,,0,90,1,99999,drive,0,0.15,4,1,1.37,55.0,55.0,1.46,,,,,0,connector,1
75,,,18,2231,,"LINESTRING (-111.95037420562639 33.34187027809689, -111.9723774 33.3444649)",1,2068.39,,0,90,1,99999,drive,0,0.15,4,1,1.29,55.0,55.0,1.38,,,,,0,connector,1
76,,,19,63,,"LINESTRING (-111.95755716199281 33.35512991305016, -111.9722249 33.3508115)",1,1446.84,,0,90,1,99999,drive,0,0.15,4,1,0.9,55.0,55.0,0.96,,,,,0,connector,1
77,,,19,1576,,"LINESTRING (-111.95755716199281 33.35512991305016, -111.9724082 33.3491824)",1,1531.66,,0,90,1,99999,drive,0,0.15,4,1,0.95,55.0,55.0,1.02,,,,,0,connector,1
78,,,19,1961,,"LINESTRING (-111.95755716199281 33.35512991305016, -111.9565254 33.3637105)",1,956.51,,0,90,1,99999,drive,0,0.15,4,1,0.59,55.0,55.0,0.64,,,,,0,connector,1
79,,,19,2765,,"LINESTRING (-111.95755716199281 33.35512991305016, -111.9631602 33.3600693)",1,756.36,,0,90,1,99999,drive,0,0.15,4,1,0.47,55.0,55.0,0.5,,,,,0,connector,1
80,,,19,2801,,"LINESTRING (-111.95755716199281 33.35512991305016, -111.9695209 33.3608659)",1,1282.44,,0,90,1,99999,drive,0,0.15,4,1,0.8,55.0,55.0,0.85,,,,,0,connector,1
81,,,20,2916,,"LINESTRING (-111.9371759329003 33.35645209091047, -111.9457245 33.3491911)",1,1132.11,,0,90,1,99999,drive,0,0.15,4,1,0.7,55.0,55.0,0.75,,,,,0,connector,1
82,,,21,744,,"LINESTRING (-111.90239318761725 33.34195030578041, -111.893464 33.3411913)",1,835.48,,0,90,1,99999,drive,0,0.15,4,1,0.52,55.0,55.0,0.56,,,,,0,connector,1
83,,,21,1048,,"LINESTRING (-111.90239318761725 33.34195030578041, -111.8932991 33.3492467)",1,1171.12,,0,90,1,99999,drive,0,0.15,4,1,0.73,55.0,55.0,0.78,,,,,0,connector,1
84,,,21,1542,,"LINESTRING (-111.90239318761725 33.34195030578041, -111.8933018 33.3350242)",1,1142.99,,0,90,1,99999,drive,0,0.15,4,1,0.71,55.0,55.0,0.76,,,,,0,connector,1
85,,,21,2312,,"LINESTRING (-111.90239318761725 33.34195030578041, -111.8932413 33.3430014)",1,859.89,,0,90,1,99999,drive,0,0.15,4,1,0.53,55.0,55.0,0.57,,,,,0,connector,1
86,,,21,2314,,"LINESTRING (-111.90239318761725 33.34195030578041, -111.89358 33.3432013)",1,832.07,,0,90,1,99999,drive,0,0.15,4,1,0.52,55.0,55.0,0.55,,,,,0,connector,1
87,,,21,2658,,"LINESTRING (-111.90239318761725 33.34195030578041, -111.8943488 33.3236256)",1,2166.0,,0,90,1,99999,drive,0,0.15,4,1,1.35,55.0,55.0,1.44,,,,,0,connector,1
88,,,22,2515,,"LINESTRING (-111.95295068566995 33.371701867041224, -111.9631805 33.3754835)",1,1040.26,,0,90,1,99999,drive,0,0.15,4,1,0.65,55.0,55.0,0.69,,,,,0,connector,1
89,,,23,263,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.9254503 33.4365151)",1,1353.0,,0,90,1,99999,drive,0,0.15,4,1,0.84,55.0,55.0,0.9,,,,,0,connector,1
90,,,23,389,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.8928606 33.433051)",1,1721.51,,0,90,1,99999,drive,0,0.15,4,1,1.07,55.0,55.0,1.15,,,,,0,connector,1
91,,,23,631,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.8982934 33.4359041)",1,1245.72,,0,90,1,99999,drive,0,0.15,4,1,0.77,55.0,55.0,0.83,,,,,0,connector,1
92,,,23,1007,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.8999723 33.43581)",1,1091.35,,0,90,1,99999,drive,0,0.15,4,1,0.68,55.0,55.0,0.73,,,,,0,connector,1
93,,,23,2124,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.9246496 33.4365124)",1,1280.98,,0,90,1,99999,drive,0,0.15,4,1,0.8,55.0,55.0,0.85,,,,,0,connector,1
94,,,23,2353,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.9096107 33.4375218)",1,479.91,,0,90,1,99999,drive,0,0.15,4,1,0.3,55.0,55.0,0.32,,,,,0,connector,1
95,,,23,2507,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.9176682 33.4237215)",1,1228.18,,0,90,1,99999,drive,0,0.15,4,1,0.76,55.0,55.0,0.82,,,,,0,connector,1
96,,,23,2649,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.9004705 33.4257042)",1,1328.68,,0,90,1,99999,drive,0,0.15,4,1,0.83,55.0,55.0,0.89,,,,,0,connector,1
97,,,23,2781,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.9004556 33.4291314)",1,1122.18,,0,90,1,99999,drive,0,0.15,4,1,0.7,55.0,55.0,0.75,,,,,0,connector,1
98,,,23,2791,,"LINESTRING (-111.91136650374384 33.433452944116105, -111.9096123 33.4370109)",1,427.01,,0,90,1,99999,drive,0,0.15,4,1,0.27,55.0,55.0,0.28,,,,,0,connector,1
99,,,24,2790,,"LINESTRING (-111.93492019536656 33.428841316637474, -111.9305883 33.435399)",1,831.44,,0,90,1,99999,drive,0,0.15,4,1,0.52,55.0,55.0,0.55,,,,,0,connector,1
100,,,25,193,,"LINESTRING (-111.88681356806566 33.41709433318095, -111.8831837 33.4167388)",1,339.91,,0,90,1,99999,drive,0,0.15,4,1,0.21,55.0,55.0,0.23,,,,,0,connector,1
101,,,25,546,,"LINESTRING (-111.88681356806566 33.41709433318095, -111.8847826 33.4148783)",1,309.99,,0,90,1,99999,drive,0,0.15,4,1,0.19,55.0,55.0,0.21,,,,,0,connector,1
102,,,25,813,,"LINESTRING (-111.88681356806566 33.41709433318095, -111.8774191 33.4221262)",1,1036.79,,0,90,1,99999,drive,0,0.15,4,1,0.64,55.0,55.0,0.69,,,,,0,connector,1
103,,,25,1123,,"LINESTRING (-111.88681356806566 33.41709433318095, -111.8885089 33.4075867)",1,1066.23,,0,90,1,99999,drive,0,0.15,4,1,0.66,55.0,55.0,0.71,,,,,0,connector,1
104,,,25,1791,,"LINESTRING (-111.88681356806566 33.41709433318095, -111.884922 33.4147397)",1,314.89,,0,90,1,99999,drive,0,0.15,4,1,0.2,55.0,55.0,0.21,,,,,0,connector,1
105,,,26,73,,"LINESTRING (-111.91806232561137 33.385525129111265, -111.9106005 33.3852456)",1,694.98,,0,90,1,99999,drive,0,0.15,4,1,0.43,55.0,55.0,0.46,,,,,0,connector,1
106,,,27,2527,,"LINESTRING (-111.90044918598994 33.38584380493845, -111.9005981 33.3840541)",1,198.98,,0,90,1,99999,drive,0,0.15,4,1,0.12,55.0,55.0,0.13,,,,,0,connector,1
107,,,28,1526,,"LINESTRING (-111.91980915327268 33.3419174921397, -111.911169 33.3339088)",1,1198.32,,0,90,1,99999,drive,0,0.15,4,1,0.74,55.0,55.0,0.8,,,,,0,connector,1
108,,,29,1683,,"LINESTRING (-111.93495354158652 33.45534497481158, -111.9385826 33.4509174)",1,595.81,,0,90,1,99999,drive,0,0.15,4,1,0.37,55.0,55.0,0.4,,,,,0,connector,1
109,,,29,1946,,"LINESTRING (-111.93495354158652 33.45534497481158, -111.9258842 33.4512451)",1,958.0,,0,90,1,99999,drive,0,0.15,4,1,0.6,55.0,55.0,0.64,,,,,0,connector,1
110,,,29,1954,,"LINESTRING (-111.93495354158652 33.45534497481158, -111.926268 33.4584832)",1,879.31,,0,90,1,99999,drive,0,0.15,4,1,0.55,55.0,55.0,0.59,,,,,0,connector,1
111,,,29,2352,,"LINESTRING (-111.93495354158652 33.45534497481158, -111.9145744 33.4512598)",1,1948.12,,0,90,1,99999,drive,0,0.15,4,1,1.21,55.0,55.0,1.3,,,,,0,connector,1
112,,,29,2596,,"LINESTRING (-111.93495354158652 33.45534497481158, -111.917927 33.4512709)",1,1646.23,,0,90,1,99999,drive,0,0.15,4,1,1.02,55.0,55.0,1.1,,,,,0,connector,1
113,,,29,2613,,"LINESTRING (-111.93495354158652 33.45534497481158, -111.9395699 33.4582697)",1,537.98,,0,90,1,99999,drive,0,0.15,4,1,0.33,55.0,55.0,0.36,,,,,0,connector,1
114,,,29,2614,,"LINESTRING (-111.93495354158652 33.45534497481158, -111.9350129 33.4584444)",1,343.81,,0,90,1,99999,drive,0,0.15,4,1,0.21,55.0,55.0,0.23,,,,,0,connector,1
115,,,29,2706,,"LINESTRING (-111.93495354158652 33.45534497481158, -111.9305253 33.4666296)",1,1317.57,,0,90,1,99999,drive,0,0.15,4,1,0.82,55.0,55.0,0.88,,,,,0,connector,1
116,,,30,245,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.8962086 33.4349931)",1,1211.06,,0,90,1,99999,drive,0,0.15,4,1,0.75,55.0,55.0,0.81,,,,,0,connector,1
117,,,30,246,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.8889757 33.4331362)",1,665.47,,0,90,1,99999,drive,0,0.15,4,1,0.41,55.0,55.0,0.44,,,,,0,connector,1
118,,,30,375,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.8939906 33.4351451)",1,1085.54,,0,90,1,99999,drive,0,0.15,4,1,0.67,55.0,55.0,0.72,,,,,0,connector,1
119,,,30,376,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.8916869 33.430412)",1,560.5,,0,90,1,99999,drive,0,0.15,4,1,0.35,55.0,55.0,0.37,,,,,0,connector,1
120,,,30,379,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.8909342 33.4296178)",1,452.82,,0,90,1,99999,drive,0,0.15,4,1,0.28,55.0,55.0,0.3,,,,,0,connector,1
121,,,30,382,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.8912043 33.4296205)",1,474.3,,0,90,1,99999,drive,0,0.15,4,1,0.29,55.0,55.0,0.32,,,,,0,connector,1
122,,,30,696,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.882872 33.4293692)",1,428.11,,0,90,1,99999,drive,0,0.15,4,1,0.27,55.0,55.0,0.29,,,,,0,connector,1
123,,,30,899,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.8891783 33.4321652)",1,570.52,,0,90,1,99999,drive,0,0.15,4,1,0.35,55.0,55.0,0.38,,,,,0,connector,1
124,,,30,1811,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.890533 33.4293712)",1,406.65,,0,90,1,99999,drive,0,0.15,4,1,0.25,55.0,55.0,0.27,,,,,0,connector,1
125,,,30,1822,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.8864941 33.4293429)",1,216.74,,0,90,1,99999,drive,0,0.15,4,1,0.13,55.0,55.0,0.14,,,,,0,connector,1
126,,,30,2753,,"LINESTRING (-111.88683839824672 33.42741013677896, -111.8962367 33.4349496)",1,1209.61,,0,90,1,99999,drive,0,0.15,4,1,0.75,55.0,55.0,0.81,,,,,0,connector,1
127,,,31,1725,,"LINESTRING (-111.93490620100386 33.400180223522, -111.926331 33.3929476)",1,1131.34,,0,90,1,99999,drive,0,0.15,4,1,0.7,55.0,55.0,0.75,,,,,0,connector,1
128,,,32,1308,,"LINESTRING (-111.91617466422547 33.418997000088396, -111.9176995 33.4146345)",1,504.21,,0,90,1,99999,drive,0,0.15,4,1,0.31,55.0,55.0,0.34,,,,,0,connector,1
129,,,33,1220,,"LINESTRING (-111.91768631805228 33.411143867046114, -111.909114 33.4146219)",1,885.77,,0,90,1,99999,drive,0,0.15,4,1,0.55,55.0,55.0,0.59,,,,,0,connector,1
130,,,34,240,,"LINESTRING (-111.90024923539201 33.41842864114234, -111.8914903 33.4165545)",1,840.77,,0,90,1,99999,drive,0,0.15,4,1,0.52,55.0,55.0,0.56,,,,,0,connector,1
131,,,35,1859,,"LINESTRING (-111.90026560299567 33.41113162123449, -111.8914429 33.410299)",1,825.85,,0,90,1,99999,drive,0,0.15,4,1,0.51,55.0,55.0,0.55,,,,,0,connector,1
132,,,36,2286,,"LINESTRING (-111.95208423431605 33.396579067435745, -111.9573588 33.3859373)",1,1278.25,,0,90,1,99999,drive,0,0.15,4,1,0.79,55.0,55.0,0.85,,,,,0,connector,1
133,,,37,2286,,"LINESTRING (-111.95266826470905 33.38200595780043, -111.9573588 33.3859373)",1,616.93,,0,90,1,99999,drive,0,0.15,4,1,0.38,55.0,55.0,0.41,,,,,0,connector,1
134,,,38,161,,"LINESTRING (-111.94240830800949 33.442680959325, -111.9519201 33.4485752)",1,1099.8,,0,90,1,99999,drive,0,0.15,4,1,0.68,55.0,55.0,0.73,,,,,0,connector,1
135,,,38,885,,"LINESTRING (-111.94240830800949 33.442680959325, -111.9610217 33.4502001)",1,1921.12,,0,90,1,99999,drive,0,0.15,4,1,1.19,55.0,55.0,1.28,,,,,0,connector,1
136,,,38,1297,,"LINESTRING (-111.94240830800949 33.442680959325, -111.9620771 33.445332)",1,1852.34,,0,90,1,99999,drive,0,0.15,4,1,1.15,55.0,55.0,1.23,,,,,0,connector,1
137,,,38,1298,,"LINESTRING (-111.94240830800949 33.442680959325, -111.9638472 33.4457402)",1,2022.1,,0,90,1,99999,drive,0,0.15,4,1,1.26,55.0,55.0,1.35,,,,,0,connector,1
138,,,38,2215,,"LINESTRING (-111.94240830800949 33.442680959325, -111.9562859 33.4492811)",1,1483.53,,0,90,1,99999,drive,0,0.15,4,1,0.92,55.0,55.0,0.99,,,,,0,connector,1
139,,,38,2220,,"LINESTRING (-111.94240830800949 33.442680959325, -111.9561241 33.4493284)",1,1473.08,,0,90,1,99999,drive,0,0.15,4,1,0.92,55.0,55.0,0.98,,,,,0,connector,1
140,,,39,400,,"LINESTRING (-111.9525185541581 33.4292177099346, -111.9664624 33.4393155)",1,1713.39,,0,90,1,99999,drive,0,0.15,4,1,1.06,55.0,55.0,1.14,,,,,0,connector,1
141,,,39,573,,"LINESTRING (-111.9525185541581 33.4292177099346, -111.964671 33.4393996)",1,1597.63,,0,90,1,99999,drive,0,0.15,4,1,0.99,55.0,55.0,1.07,,,,,0,connector,1
142,,,39,633,,"LINESTRING (-111.9525185541581 33.4292177099346, -111.966005 33.4393679)",1,1685.3,,0,90,1,99999,drive,0,0.15,4,1,1.05,55.0,55.0,1.12,,,,,0,connector,1
143,,,39,1289,,"LINESTRING (-111.9525185541581 33.4292177099346, -111.961825 33.4372374)",1,1241.03,,0,90,1,99999,drive,0,0.15,4,1,0.77,55.0,55.0,0.83,,,,,0,connector,1
144,,,39,2280,,"LINESTRING (-111.9525185541581 33.4292177099346, -111.9615192 33.4387085)",1,1344.85,,0,90,1,99999,drive,0,0.15,4,1,0.84,55.0,55.0,0.9,,,,,0,connector,1
145,,,39,2690,,"LINESTRING (-111.9525185541581 33.4292177099346, -111.9628108 33.4379245)",1,1359.64,,0,90,1,99999,drive,0,0.15,4,1,0.85,55.0,55.0,0.91,,,,,0,connector,1
146,,,39,2835,,"LINESTRING (-111.9525185541581 33.4292177099346, -111.9589008 33.4290435)",1,593.85,,0,90,1,99999,drive,0,0.15,4,1,0.37,55.0,55.0,0.4,,,,,0,connector,1
147,,,40,1314,,"LINESTRING (-111.92207386771332 33.41666503787859, -111.9204498 33.4146974)",1,265.41,,0,90,1,99999,drive,0,0.15,4,1,0.16,55.0,55.0,0.18,,,,,0,connector,1
148,,,41,1421,,"LINESTRING (-111.95217898996134 33.41466548323182, -111.9560174 33.4219249)",1,880.76,,0,90,1,99999,drive,0,0.15,4,1,0.55,55.0,55.0,0.59,,,,,0,connector,1
149,,,42,45,,"LINESTRING (-111.90021141274276 33.40024208354758, -111.8962532 33.4002322)",1,368.23,,0,90,1,99999,drive,0,0.15,4,1,0.23,55.0,55.0,0.25,,,,,0,connector,1
150,,,43,2228,,"LINESTRING (-111.88676226234159 33.39434670411653, -111.8802129 33.3930312)",1,626.55,,0,90,1,99999,drive,0,0.15,4,1,0.39,55.0,55.0,0.42,,,,,0,connector,1
151,,,43,2678,,"LINESTRING (-111.88676226234159 33.39434670411653, -111.8884441 33.4074374)",1,1460.32,,0,90,1,99999,drive,0,0.15,4,1,0.91,55.0,55.0,0.97,,,,,0,connector,1
152,,,44,1725,,"LINESTRING (-111.91771099802081 33.40024816952753, -111.926331 33.3929476)",1,1139.63,,0,90,1,99999,drive,0,0.15,4,1,0.71,55.0,55.0,0.76,,,,,0,connector,1
153,,,45,42,,"LINESTRING (-111.8962532 33.4002322, -111.90021141274276 33.40024208354758)",1,368.23,,0,90,1,99999,drive,0,0.15,4,1,0.23,55.0,55.0,0.25,,,,,0,connector,1
154,East Alameda Drive,5560512,45,46,1,"LINESTRING (-111.8962532 33.4002322, -111.8963369 33.4002327, -111.897039 33.4002369, -111.8973054 33.4002384, -111.898249 33.4002384, -111.899434 33.4002384, -111.8997258 33.4002384, -111.9004222 33.400227, -111.9005361 33.4002251)",1,397.6,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.25,25.0,25.0,0.6,,,,,,,
155,East Alameda Drive,5560512,46,45,1,"LINESTRING (-111.9005361 33.4002251, -111.9004222 33.400227, -111.8997258 33.4002384, -111.899434 33.4002384, -111.898249 33.4002384, -111.8973054 33.4002384, -111.897039 33.4002369, -111.8963369 33.4002327, -111.8962532 33.4002322)",1,397.6,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.25,25.0,25.0,0.6,,,,,,,
156,East Alameda Drive,5560512,46,47,1,"LINESTRING (-111.9005361 33.4002251, -111.9006479 33.4002266, -111.9011792 33.4002337, -111.9013208 33.4002356, -111.9016887 33.4002365, -111.9017857 33.4002384, -111.9021891 33.4002169, -111.902446 33.4002004, -111.9027247 33.4001682, -111.9027985 33.4001596, -111.9031934 33.4001524, -111.9034274 33.4001497, -111.9036614 33.4001493, -111.9040483 33.4001511, -111.9041338 33.4001515, -111.9042162 33.4001516, -111.9051044 33.4001529, -111.9057799 33.4001506, -111.9063213 33.4001518, -111.906583 33.4001524, -111.906843 33.4001524, -111.9073825 33.4001524, -111.9079163 33.4001524, -111.908137 33.4001524, -111.9084576 33.400148, -111.908999 33.4001481, -111.909133 33.4001487)",1,798.54,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.5,25.0,25.0,1.2,,,,,,,
157,South Country Club Way,5646204,46,158,1,"LINESTRING (-111.9005361 33.4002251, -111.9005354 33.4003109, -111.9005317 33.4009884, -111.9005304 33.401221, -111.9005275 33.4016287, -111.9005276 33.4017012, -111.900527 33.4017984, -111.9005276 33.402105, -111.9005276 33.4024965, -111.9005269 33.4025674, -111.9005251 33.4027583, -111.9005204 33.4034278, -111.9005195 33.4035245, -111.900519 33.4036286, -111.9004517 33.4037198)",1,390.37,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.24,25.0,25.0,0.59,,,,,,,
158,South Country Club Way,1346925701,46,2777,1,"LINESTRING (-111.9005361 33.4002251, -111.9005367 33.4001622, -111.9005407 33.3998533, -111.9005426 33.3995802, -111.9005411 33.3995315, -111.9005406 33.3994687, -111.9005462 33.3989536, -111.9005463 33.3987777, -111.9005486 33.3971778, -111.90055 33.3959305, -111.9005523 33.3953098, -111.9005534 33.3950097, -111.9005568 33.3946142, -111.9005577 33.3940557, -111.9005577 33.3937035, -111.9005575 33.3935264)",1,744.87,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.46,25.0,25.0,1.12,,,,,,,
159,East Alameda Drive,5560512,47,46,1,"LINESTRING (-111.909133 33.4001487, -111.908999 33.4001481, -111.9084576 33.400148, -111.908137 33.4001524, -111.9079163 33.4001524, -111.9073825 33.4001524, -111.906843 33.4001524, -111.906583 33.4001524, -111.9063213 33.4001518, -111.9057799 33.4001506, -111.9051044 33.4001529, -111.9042162 33.4001516, -111.9041338 33.4001515, -111.9040483 33.4001511, -111.9036614 33.4001493, -111.9034274 33.4001497, -111.9031934 33.4001524, -111.9027985 33.4001596, -111.9027247 33.4001682, -111.902446 33.4002004, -111.9021891 33.4002169, -111.9017857 33.4002384, -111.9016887 33.4002365, -111.9013208 33.4002356, -111.9011792 33.4002337, -111.9006479 33.4002266, -111.9005361 33.4002251)",1,798.54,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.5,25.0,25.0,1.2,,,,,,,
160,East Alameda Drive,5560512,47,48,1,"LINESTRING (-111.909133 33.4001487, -111.909277 33.4001499, -111.9096076 33.4001475, -111.909674 33.400147, -111.9097498 33.4001445, -111.9098188 33.4001398, -111.9099127 33.4001273, -111.9100005 33.4001118, -111.9100857 33.4000927, -111.9101709 33.4000687, -111.9102607 33.4000386, -111.9105947 33.3999077, -111.9106696 33.3998786, -111.9107341 33.3998538, -111.9108153 33.3998229, -111.9109453 33.3997776, -111.9110816 33.3997329, -111.9116133 33.3995853, -111.9127316 33.3992751, -111.912951 33.3992197, -111.9133634 33.3991494, -111.9134119 33.3991442, -111.9151689 33.3990133, -111.9156238 33.3990348, -111.9160595 33.3990927, -111.9161644 33.3991081)",1,673.03,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.42,25.0,25.0,1.01,,,,,,,
161,South McClintock Drive,436943765,47,1073,1,"LINESTRING (-111.909133 33.4001487, -111.9091303 33.4002282, -111.9091322 33.4006791)",1,58.98,secondary,4,60,2,3200,drive,0,0.15,4,1,0.04,35.0,35.0,0.06,,,,,,,
162,South McClintock Drive,436943768,47,2081,1,"LINESTRING (-111.909133 33.4001487, -111.9091324 33.4000683, -111.9091333 33.3997368, -111.9091334 33.3996243)",1,58.31,secondary,4,60,3,4800,drive,0,0.15,4,1,0.04,35.0,35.0,0.06,,,,,,,
163,East Alameda Drive,5560512,48,47,1,"LINESTRING (-111.9161644 33.3991081, -111.9160595 33.3990927, -111.9156238 33.3990348, -111.9151689 33.3990133, -111.9134119 33.3991442, -111.9133634 33.3991494, -111.912951 33.3992197, -111.9127316 33.3992751, -111.9116133 33.3995853, -111.9110816 33.3997329, -111.9109453 33.3997776, -111.9108153 33.3998229, -111.9107341 33.3998538, -111.9106696 33.3998786, -111.9105947 33.3999077, -111.9102607 33.4000386, -111.9101709 33.4000687, -111.9100857 33.4000927, -111.9100005 33.4001118, -111.9099127 33.4001273, -111.9098188 33.4001398, -111.9097498 33.4001445, -111.909674 33.400147, -111.9096076 33.4001475, -111.909277 33.4001499, -111.909133 33.4001487)",1,673.03,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.42,25.0,25.0,1.01,,,,,,,
164,South Dorsey Lane,395471055,48,1080,1,"LINESTRING (-111.9161644 33.3991081, -111.916182 33.3990442, -111.9161897 33.3990194, -111.9162118 33.3989248, -111.9162575 33.3987163, -111.9163198 33.398411, -111.9163348 33.3983419, -111.9163478 33.3982751, -111.916411 33.3979696, -111.9164806 33.3976244, -111.9164931 33.3975631, -111.9165067 33.3974927, -111.9165155 33.3974505, -111.916541 33.3973262, -111.9165782 33.3971562, -111.9166486 33.3968029, -111.9166634 33.3967307, -111.9166765 33.3966681, -111.916706 33.3965316, -111.9167587 33.3963387, -111.9169155 33.3957707, -111.9169645 33.3956242, -111.9169862 33.3955687, -111.917027 33.3954665, -111.9171457 33.3951704, -111.9173573 33.3946426, -111.9173797 33.3945935, -111.9174016 33.3945508, -111.9174228 33.394512, -111.9175952 33.3942204, -111.9176155 33.3941831, -111.9176321 33.3941532, -111.9176351 33.3941461, -111.9176629 33.3940838, -111.9176891 33.3940127, -111.9176989 33.3939777, -111.9177105 33.3939366, -111.9177259 33.3938593, -111.917736 33.3937798, -111.9177407 33.3937026, -111.9177419 33.3936357, -111.9177421 33.3935651)",1,636.52,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.4,25.0,25.0,0.95,,,,,,,
165,South Dorsey Lane,395471055,48,1081,1,"LINESTRING (-111.9161644 33.3991081, -111.9161414 33.3991785, -111.9161353 33.3991985, -111.9160998 33.3992937, -111.9160508 33.3994106, -111.9160054 33.3995094, -111.9159555 33.3996015, -111.9158986 33.3996959, -111.9158329 33.3997961, -111.9157757 33.3998869, -111.9157013 33.3999984, -111.915642 33.4000858, -111.9155942 33.4001623, -111.9155571 33.4002359, -111.9155188 33.4003232, -111.9154833 33.4004156, -111.915446 33.4005323, -111.9154252 33.4006149, -111.9154098 33.400691, -111.9153999 33.4007623, -111.9153933 33.4008399, -111.9153905 33.4009057, -111.9153919 33.4009717, -111.9153953 33.401033, -111.9153998 33.4010935, -111.9154059 33.4011492)",1,241.57,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.15,25.0,25.0,0.36,,,,,,,
166,East Alameda Drive,5560522,49,50,1,"LINESTRING (-111.9344308 33.4001595, -111.9342778 33.4001617, -111.9334443 33.4001738, -111.9332061 33.4001773, -111.9329143 33.4001815, -111.9324546 33.4001882, -111.9306007 33.4002025, -111.928231 33.4002179, -111.9278062 33.400224, -111.9273563 33.400224, -111.9268922 33.4002273, -111.9268039 33.4002279)",1,708.06,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.44,25.0,25.0,1.06,,,,,,,
167,East Alameda Drive,536925035,49,1105,1,"LINESTRING (-111.9344308 33.4001595, -111.934832 33.4001536, -111.934918 33.4001524)",1,45.23,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
